Job Name,Task Name,Release Time,Completion Time,Met Deadline,Slack
Task-1_165,Task-1,2133,2154.3413170970525,False,-0.34131709705252433
Task-2_93,Task-2,2123,2173.271239807053,False,-10.271239807053007
Task-3_73,Task-3,2099,2179.0773312770525,False,-14.077331277052508
Task-1_166,Task-1,2146,2182.698556104053,False,-15.698556104052841
Task-1_167,Task-1,2159,2189.3578434340525,False,-9.357843434052484
Task-2_94,Task-2,2146,2199.2521952640523,False,-13.252195264052261
Task-1_168,Task-1,2172,2215.1974544448362,False,-22.19745444483624
Task-3_74,Task-3,2128,2216.636045726837,False,-22.636045726836983
Task-1_169,Task-1,2185,2228.299085526837,False,-22.29908552683719
Task-2_95,Task-2,2169,2232.2087862508374,False,-23.20878625083742
Task-1_170,Task-1,2198,2244.8725718008377,False,-25.872571800837704
Task-3_75,Task-3,2157,2250.6857693187626,False,-27.685769318762596
Task-2_96,Task-2,2192,2265.6176987687627,False,-33.61769876876269
Task-1_171,Task-1,2211,2266.2843692787624,False,-34.28436927876237
Task-1_172,Task-1,2224,2274.948174588763,False,-29.948174588762868
Task-3_76,Task-3,2186,2289.763407595774,False,-37.76340759577397
Task-2_97,Task-2,2215,2295.7414941947736,False,-40.74149419477362
Task-1_173,Task-1,2237,2300.3340050257734,False,-42.33400502577342
Task-1_174,Task-1,2250,2306.009919175773,False,-35.00991917577312
Task-2_98,Task-2,2238,2323.941817295773,False,-45.941817295773035
Task-3_77,Task-3,2215,2329.686864855773,False,-48.68686485577291
Task-1_175,Task-1,2263,2334.3154435666675,False,-50.315443566667454
Task-1_176,Task-1,2276,2343.9797781666675,False,-46.97977816666753
Task-2_99,Task-2,2261,2349.948382278267,False,-48.94838227826722
Task-1_177,Task-1,2289,2368.1160941282674,False,-58.11609412826738
Task-3_78,Task-3,2244,2368.386990298267,False,-58.38699029826694
Task-1_178,Task-1,2302,2382.0508126282666,False,-59.05081262826661
Task-2_100,Task-2,2284,2384.0851895542664,False,-60.085189554266435
Task-1_179,Task-1,2315,2397.7512805042666,False,-61.75128050426656
Task-3_79,Task-3,2273,2402.4933520842665,False,-63.49335208426646
Task-2_101,Task-2,2307,2415.471431908267,False,-68.47143190826682
Task-1_180,Task-1,2328,2418.137658935787,False,-69.13765893578693
Task-1_181,Task-1,2341,2427.804114515787,False,-65.8041145157872
Task-3_80,Task-3,2302,2443.642858015787,False,-75.64285801578717
Task-2_102,Task-2,2330,2446.6202201553615,False,-76.6202201553615
Task-1_182,Task-1,2354,2452.295148911703,False,-77.29514891170311
Task-1_183,Task-1,2367,2460.9602050917038,False,-72.96020509170376
Task-2_103,Task-2,2353,2474.8963289917037,False,-81.89632899170374
Task-3_81,Task-3,2331,2480.7346954771037,False,-83.73469547710374
Task-1_184,Task-1,2380,2486.385921703222,False,-85.38592170322181
Task-1_185,Task-1,2393,2499.0526084032213,False,-85.05260840322126
Task-2_104,Task-2,2376,2501.996972069221,False,-85.9969720692211
Task-3_82,Task-3,2360,2518.780020057221,False,-92.78002005722101
Task-1_186,Task-1,2406,2520.463887869221,False,-93.4638878692208
Task-2_105,Task-2,2399,2534.447385910991,False,-95.44738591099122
Task-1_187,Task-1,2419,2536.1252017376937,False,-96.12520173769371
Task-1_188,Task-1,2432,2551.7932626176935,False,-98.79326261769347
Task-3_83,Task-3,2389,2554.6067459546935,False,-99.60674595469345
Task-2_106,Task-2,2422,2564.5359979666937,False,-102.53599796669369
Task-1_189,Task-1,2445,2570.2076459666937,False,-104.20764596669369
Task-1_190,Task-1,2458,2581.875787176693,False,-102.87578717669294
Task-3_84,Task-3,2418,2596.6933543566943,False,-112.69335435669427
Task-2_107,Task-2,2445,2598.6690906986946,False,-113.66909069869462
Task-1_191,Task-1,2471,2604.29554848283,False,-112.29554848282987
Task-1_192,Task-1,2484,2616.96530185283,False,-111.96530185283018
Task-2_108,Task-2,2468,2624.909552052831,False,-116.9095520528308
Task-3_85,Task-3,2447,2632.6681757738306,False,-119.66817577383063
Task-1_193,Task-1,2497,2638.3398117738307,False,-120.33981177383066
Task-2_109,Task-2,2491,2653.269441741682,False,-122.26944174168193
Task-1_194,Task-1,2510,2653.941774251682,False,-122.94177425168209
Task-3_86,Task-3,2476,2669.7514512846824,False,-127.75145128468239
Task-1_195,Task-1,2523,2672.4068220436825,False,-128.4068220436825
Task-2_110,Task-2,2514,2684.361293373683,False,-130.3612933736831
Task-1_196,Task-1,2536,2687.986180927683,False,-130.9861809276831
Task-1_197,Task-1,2549,2704.8581784276826,False,-134.85817842768256
Task-3_87,Task-3,2505,2707.4870122136817,False,-136.48701221368174
Task-2_111,Task-2,2537,2716.4352293286815,False,-139.43522932868154
Task-1_198,Task-1,2562,2722.0492427791,False,-139.04924277910004
Task-1_199,Task-1,2575,2738.7192659791,False,-142.71926597909987
Task-2_112,Task-2,2560,2749.6616687890996,False,-149.66166878909962
Task-3_88,Task-3,2534,2750.4870671090994,False,-150.48706710909937
Task-1_200,Task-1,2588,2756.1589851090994,False,-147.15898510909938
Task-1_201,Task-1,2601,2772.8303586590996,False,-150.8303586590996
Task-2_113,Task-2,2583,2775.8158717390997,False,-152.81587173909975
Task-3_89,Task-3,2563,2784.6572623510992,False,-155.65726235109923
Task-1_202,Task-1,2614,2790.2633617457695,False,-155.26336174576954
Task-2_114,Task-2,2606,2803.2409547337697,False,-157.24095473376974
Task-1_203,Task-1,2627,2805.8976488947696,False,-157.89764889476965
Task-3_90,Task-3,2592,2819.63388619477,False,-161.63388619477018
Task-1_204,Task-1,2640,2824.251971236339,False,-163.25197123633916
Task-2_115,Task-2,2629,2834.205725207339,False,-165.20572520733913
Task-1_205,Task-1,2653,2839.817786294741,False,-165.81778629474093
Task-1_206,Task-1,2666,2860.9936534947415,False,-173.99365349474147
Task-3_91,Task-3,2621,2861.269043146319,False,-174.26904314631884
Task-2_116,Task-2,2652,2868.229999701219,False,-176.22999970121919
Task-1_207,Task-1,2679,2873.902015701219,False,-173.90201570121917
Task-1_208,Task-1,2692,2894.574189001219,False,-181.5741890012191
Task-2_117,Task-2,2675,2900.558863761109,False,-185.55886376110902
Task-3_92,Task-3,2650,2902.4130762901095,False,-186.41307629010953
Task-1_209,Task-1,2705,2908.046751012276,False,-182.04675101227622
Task-2_118,Task-2,2698,2925.001205540277,False,-187.00120554027717
Task-1_210,Task-1,2718,2927.6741803902773,False,-188.67418039027734
Task-3_93,Task-3,2679,2936.4823689857158,False,-191.48236898571577
Task-1_211,Task-1,2731,2942.1439672611014,False,-190.14396726110135
